age,gender,place_type,hobby,climate,health_issues,selected_place
26,female,"['Educational', 'Agriculture']",['Nature Walks'],Cool,['Mobility Issues'],Pedro Tea Estate
19,female,"['Beach', 'Wildlife']",['Photography'],Tropical,[],Mirissa Beach
26,male,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
50,female,"['Beach', 'Family']",['Snorkeling'],Tropical,[],Polhena Beach
45,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Embekka Devalaya
67,male,['Natural Wonder'],['Geology'],Tropical,[],Hummanaya Blowhole
63,female,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Basawakkulama Wewa
64,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Basawakkulama Wewa
39,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Lankatilaka Temple
37,male,"['Nature', 'Garden']",['Nature Walks'],Cool,[],Hakgala Botanical Garden
63,male,"['Cultural', 'Hiking']",['Photography'],Tropical,['Mobility Issues (steep climb)'],Mulkirigala Rock Temple
43,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Lankarama
40,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],St. Clair's Falls
30,male,"['Shopping', 'Entertainment']",['Shopping'],Tropical,[],Kandy City Center
71,female,"['Museum', 'Educational']",['Learning'],Tropical,[],Anuradhapura Archaeological Museum
42,female,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Basawakkulama Wewa
34,male,['Natural Wonder'],['Geology'],Tropical,[],Hummanaya Blowhole
58,male,"['Nature', 'Scenic']",['Hiking'],Cool,[],Lovers Leap Waterfall
68,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Ruwanwelisaya
58,female,"['Shopping', 'Entertainment']",['Shopping'],Tropical,[],Kandy City Center
59,male,"['Recreation', 'Water Activities']",['Boating'],Cool,[],Lake Gregory Boating
12,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,[],Ramboda Falls
67,male,"['Educational', 'Museum']",['Tea Tasting'],Cool,[],Tea Factory & Tea Museum
60,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Abhayagiri Dagoba
14,male,"['Beach', 'Scenic']",['Relaxation'],Tropical,[],Dickwella Beach
18,male,"['Recreation', 'Water Activities']",['Relaxation'],Cool,[],Lake Gregory Boating
38,female,"['Diving', 'Adventure']",['Marine Life'],Tropical,[],Great Basses Reef
72,male,"['Religious', 'Historical']",['Photography'],Cool,[],Seetha Amman Temple
65,male,"['Beach', 'Relaxation']",['Reading'],Tropical,[],Talpe Beach
32,female,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Tissa Wewa
68,male,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
9,male,"['Cultural', 'Entertainment']",['Photography'],Tropical,[],Kandy Cultural Show
33,male,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
77,female,"['Beach', 'Adventure']",['Exploration'],Tropical,[],Secret Beach (Mirissa)
79,female,"['Historical', 'Scenic']",['Photography'],Tropical,[],Basawakkulama Wewa
9,female,"['Religious', 'Historical']",['Walking'],Tropical,[],Lankarama
26,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Kuttam Pokuna
59,male,"['Beach', 'Surfing']",['Surfing'],Tropical,[],Hiriketiya Beach
19,male,"['Eco-Tourism', 'Wildlife']",['Birdwatching'],Tropical,[],Kalametiya Bird Sanctuary
72,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],Devon Falls
13,male,['Museum'],['Tea Tasting'],Tropical,[],Ceylon Tea Museum
47,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,"['Knee Pain', 'Back Pain']",Jetavanaramaya
38,female,"['Nature', 'Garden']",['Photography'],Cool,[],Hakgala Botanical Garden
42,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Lankatilaka Temple
45,female,"['Historical', 'Cultural']",['Photography'],Cool,[],Nuwara Eliya City Tour
54,male,"['Shopping', 'Cultural']",['Shopping'],Tropical,['Mobility Issues'],Kandy Market
32,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Sela Cetiya
60,female,"['Beach', 'Adventure']",['Hiking'],Tropical,['Mobility Issues'],Jungle Beach
22,female,"['Scenic', 'Relaxation']",['Walking'],Tropical,[],Kandy Lake
39,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Kandy Railway Station
65,female,"['Historical', 'Architecture']",['History'],Cool,[],Nuwara Eliya Post Office
14,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Sela Cetiya
79,male,"['Scenic', 'Viewpoint']",['Relaxation'],Cool,[],Nuwara Eliya Golf Course View Point
49,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Mirisaweti Stupa
74,male,['Historical'],['History'],Tropical,[],Kandy War Cemetery
13,male,['Scenic'],['Sightseeing'],Tropical,[],Kandy View Point
36,male,"['Shopping', 'Cultural']",['Cultural Exploration'],Cool,[],Nuwara Eliya Market
12,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Sri Maha Bodhi
8,female,"['Recreation', 'Water Activities']",['Relaxation'],Cool,[],Lake Gregory Boating
8,male,"['Nature', 'Wildlife']",['Nature Walks'],Cool,[],Galway's Land National Park
13,female,"['Educational', 'Museum']",['Tea Tasting'],Cool,[],Tea Factory & Tea Museum
78,female,"['Recreation', 'Water Activities']",['Boating'],Cool,[],Lake Gregory Boating
44,female,"['Scenic', 'Viewpoint']",['Photography'],Cool,[],Nuwara Eliya Golf Course View Point
62,female,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
21,male,"['Historical', 'Educational']",['Learning'],Tropical,[],Ratnaprasada
41,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Samadhi Buddha Statue
62,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Mobility Issues'],Gadaladeniya Temple
51,male,"['Park', 'Nature']",['Relaxation'],Cool,[],Victoria Park
61,female,"['Beach', 'Scenic']",['Photography'],Tropical,[],Dickwella Beach
47,female,"['Historical', 'Scenic']",['Relaxation'],Tropical,[],Kuttam Pokuna
64,female,"['Historical', 'Educational']",['Photography'],Tropical,[],Lovamahapaya
46,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Ruwanwelisaya
53,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Lankarama
76,male,"['Adventure', 'Nature']",['Camping'],Cool,[],Hanthana Mountain Range
26,male,['Historical'],['History'],Tropical,[],Kandy War Cemetery
75,male,"['Sports', 'Historical']",['Photography'],Cool,[],Nuwara Eliya Race Course
63,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,[],Devon Falls
20,male,"['Historical', 'Scenic']",['Photography'],Tropical,[],Tissa Wewa
14,female,"['Beach', 'Eco-Tourism']",['Wildlife'],Tropical,[],Rekawa Beach
7,female,"['Beach', 'Snorkeling']",['Swimming'],Tropical,['Non-swimmers (deep areas)'],Unawatuna Beach
31,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,[],Ramboda Falls
48,female,"['Nature', 'Scenic']",['Photography'],Cool,[],Lovers Leap Waterfall
65,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
54,female,"['Wildlife', 'Safari']",['Birdwatching'],Dry Zone,[],Bundala National Park
39,male,"['Shopping', 'Cultural']",['Shopping'],Cool,[],Nuwara Eliya Market
19,male,"['Historical', 'Scenic']",['Photography'],Tropical,[],Tissa Wewa
28,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Ruwanwelisaya
7,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,[],St. Clair's Falls
77,male,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
62,female,"['Agriculture', 'Food']",['Photography'],Cool,[],Nuwara Eliya Strawberry Farms
11,male,['Museum'],['Tea Tasting'],Tropical,[],Ceylon Tea Museum
25,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Mirisaweti Stupa
27,female,"['Shopping', 'Entertainment']",['Dining'],Tropical,[],Kandy City Center
54,female,"['Museum', 'Educational']",['Cultural Exploration'],Tropical,[],Maha Vihara Museum
35,female,"['Museum', 'Historical']",['History'],Tropical,[],Kandy National Museum
61,female,"['Beach', 'Adventure']",['Hiking'],Tropical,['Mobility Issues'],Jungle Beach
52,female,"['Historical', 'Architecture']",['History'],Cool,[],Nuwara Eliya Post Office
31,female,"['Cultural', 'Hiking']",['Photography'],Tropical,['Mobility Issues (steep climb)'],Mulkirigala Rock Temple
58,male,"['Beach', 'Eco-Tourism']",['Wildlife'],Tropical,[],Rekawa Beach
73,male,"['Historical', 'Architecture']",['Photography'],Cool,[],Nuwara Eliya Post Office
29,female,"['Nature', 'Adventure']",['Hiking'],Tropical,[],Udawattakele Forest Reserve
22,male,"['Sports', 'Recreation']",['Golf'],Cool,[],Nuwara Eliya Golf Club
73,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,"['Knee Pain', 'Back Pain']",Ruwanwelisaya
36,male,"['Beach', 'Wildlife']",['Whale Watching'],Tropical,['Seasickness'],Mirissa Beach
45,female,"['Historical', 'Nature']",['Cultural Exploration'],Tropical,"['Knee Pain', 'Back Pain']",Vessagiriya
65,male,"['Beach', 'Relaxation']",['Sunbathing'],Tropical,[],Mawella Beach
65,female,"['Religious', 'Scenic']",['Photography'],Tropical,"['Heart Conditions', 'Mobility Issues']",Bahirawakanda Vihara Buddha Statue
78,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Embekka Devalaya
50,female,"['Historical', 'Nature']",['Walking'],Tropical,[],Ranmasu Uyana
61,male,"['Sports', 'Historical']",['Horse Racing'],Cool,[],Nuwara Eliya Race Course
41,female,"['Nature', 'Scenic']",['Hiking'],Cool,[],Lovers Leap Waterfall
78,male,['Historical'],['History'],Tropical,[],Commonwealth War Cemetery
72,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Mirisaweti Stupa
52,male,"['Cultural', 'Hiking']",['History'],Tropical,[],Mulkirigala Rock Temple
54,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Kuttam Pokuna
21,male,"['Historical', 'Educational']",['Cultural Exploration'],Tropical,[],Ratnaprasada
64,female,['Historical'],['Photography'],Tropical,[],Kandy Garrison Cemetery
46,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Abhayagiri Dagoba
23,female,['Historical'],['History'],Tropical,[],Kandy War Cemetery
39,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Mobility Issues'],Lankatilaka Temple
5,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,"['Knee Pain', 'Back Pain']",Abhayagiri Dagoba
79,male,"['Historical', 'Scenic']",['Bird Watching'],Tropical,[],Basawakkulama Wewa
34,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,"['Knee Pain', 'Back Pain']",Ruwanwelisaya
31,female,"['Historical', 'Scenic']",['Relaxation'],Tropical,[],Tissa Wewa
31,male,"['Beach', 'Adventure']",['Snorkeling'],Tropical,['Mobility Issues'],Jungle Beach
34,female,"['Beach', 'Adventure']",['Snorkeling'],Tropical,[],Secret Beach (Mirissa)
44,male,"['Sports', 'Recreation']",['Golf'],Cool,[],Nuwara Eliya Golf Club
34,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Thuparamaya
39,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],Ramboda Falls
59,male,"['Beach', 'Family']",['Relaxation'],Tropical,[],Polhena Beach
55,male,"['Beach', 'Adventure']",['Exploration'],Tropical,[],Secret Beach (Mirissa)
55,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],St. Clair's Falls
39,male,"['Beach', 'Eco-Tourism']",['Conservation'],Tropical,[],Rekawa Beach
25,male,"['Historical', 'Scenic']",['Photography'],Tropical,[],Basawakkulama Wewa
20,female,"['Shopping', 'Cultural']",['Cultural Exploration'],Cool,[],Nuwara Eliya Market
22,male,"['Sports', 'Historical']",['Horse Racing'],Cool,[],Nuwara Eliya Race Course
41,male,"['Beach', 'Wildlife']",['Photography'],Tropical,['Seasickness'],Mirissa Beach
50,male,"['Scenic', 'Viewpoint']",['Photography'],Cool,[],Nuwara Eliya Golf Course View Point
7,female,"['Historical', 'Educational']",['Photography'],Tropical,[],Lovamahapaya
59,female,"['Religious', 'Scenic']",['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
12,female,"['Scenic', 'Relaxation']",['Boating'],Cool,[],Gregory Lake
44,female,"['Beach', 'Relaxation']",['Kayaking'],Tropical,[],Mawella Beach
20,male,"['Beach', 'Relaxation']",['Kayaking'],Tropical,[],Mawella Beach
54,female,"['Historical', 'Architecture']",['Photography'],Cool,[],Nuwara Eliya Post Office
34,male,['Natural Wonder'],['Photography'],Tropical,['Mobility Issues (rocky)'],Hummanaya Blowhole
41,female,"['Beach', 'Adventure']",['Hiking'],Tropical,['Mobility Issues'],Jungle Beach
42,female,"['Religious', 'Historical']",['Photography'],Cool,[],Seetha Amman Temple
57,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
67,male,"['Recreation', 'Water Activities']",['Relaxation'],Cool,[],Lake Gregory Boating
54,male,['Historical'],['History'],Tropical,[],Kandy War Cemetery
26,female,"['Diving', 'Adventure']",['Scuba Diving'],Tropical,[],Great Basses Reef
37,female,"['Beach', 'Snorkeling']",['Relaxation'],Tropical,[],Unawatuna Beach
19,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Embekka Devalaya
61,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Samadhi Buddha Statue
31,female,"['Shopping', 'Cultural']",['Cultural Exploration'],Tropical,[],Kandy Market
6,female,['Natural Wonder'],['Photography'],Tropical,[],Hummanaya Blowhole
73,female,"['Historical', 'Educational']",['Learning'],Tropical,[],Ratnaprasada
66,male,"['Cultural', 'Shopping']",['Cultural Exploration'],Tropical,[],Kandy Arts & Crafts Center
48,female,['Historical'],['Photography'],Tropical,['Severe Pollen Allergies'],Royal Botanical Gardens
78,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Lankarama
48,female,"['Beach', 'Romantic']",['Sunbathing'],Tropical,[],Tangalle Beach
22,female,"['Beach', 'Romantic']",['Sunbathing'],Tropical,['Strong Currents (seasonal)'],Tangalle Beach
65,male,"['Shopping', 'Cultural']",['Shopping'],Tropical,[],Kandy Market
59,female,"['Beach', 'Wildlife']",['Photography'],Tropical,[],Mirissa Beach
14,female,"['Religious', 'Historical']",['Walking'],Tropical,"['Knee Pain', 'Back Pain']",Jetavanaramaya
10,female,"['Nature', 'Garden']",['Photography'],Cool,['Severe Pollen Allergies'],Hakgala Botanical Garden
50,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Sri Maha Bodhi
54,female,"['Nature', 'Wildlife']",['Nature Exploration'],Cool,[],Moon Plains
69,female,['Natural Wonder'],['Photography'],Tropical,[],Hummanaya Blowhole
56,female,"['Scenic', 'Viewpoint']",['Relaxation'],Cool,[],Nuwara Eliya Golf Course View Point
52,female,"['Beach', 'Surfing']",['Cultural Photography'],Tropical,[],Weligama Bay
25,female,"['Scenic', 'Viewpoint']",['Relaxation'],Cool,[],Nuwara Eliya Golf Course View Point
53,female,"['Historical', 'Nature']",['Sightseeing'],Tropical,[],Ranmasu Uyana
22,female,"['Beach', 'Wildlife']",['Photography'],Tropical,['Seasickness'],Mirissa Beach
54,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Mirisaweti Stupa
46,female,"['Nature', 'Waterfall']",['Photography'],Cool,[],Ramboda Falls
6,male,['Scenic'],['Photography'],Tropical,[],Kandy View Point
53,female,"['Cultural', 'Hiking']",['Photography'],Tropical,['Mobility Issues (steep climb)'],Mulkirigala Rock Temple
36,male,['Historical'],['Photography'],Tropical,['Severe Pollen Allergies'],Royal Botanical Gardens
30,female,"['Beach', 'Eco-Tourism']",['Conservation'],Tropical,[],Rekawa Beach
45,female,"['Beach', 'Adventure']",['Snorkeling'],Tropical,[],Secret Beach (Mirissa)
36,female,"['Historical', 'Scenic']",['Photography'],Tropical,[],Basawakkulama Wewa
76,male,"['Scenic', 'Relaxation']",['Boating'],Tropical,['Swimming Difficulties'],Kandy Lake
46,male,"['Nature', 'Garden']",['Photography'],Cool,['Severe Pollen Allergies'],Hakgala Botanical Garden
24,female,"['Beach', 'Eco-Tourism']",['Conservation'],Tropical,[],Rekawa Beach
28,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Lankatilaka Temple
45,male,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
27,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Sela Cetiya
44,female,"['Sports', 'Recreation']",['Golf'],Cool,['Mobility Issues'],Nuwara Eliya Golf Club
57,male,"['Scenic', 'Relaxation']",['Boating'],Tropical,[],Kandy Lake
77,female,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
23,female,"['Beach', 'Scenic']",['Relaxation'],Tropical,[],Dickwella Beach
50,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],Devon Falls
70,male,"['Shopping', 'Cultural']",['Shopping'],Cool,[],Nuwara Eliya Market
38,female,"['Museum', 'Educational']",['Sightseeing'],Tropical,[],Maha Vihara Museum
58,male,"['Historic', 'Cultural']",['History'],Tropical,[],Galle Fort
20,female,"['Historical', 'Scenic']",['Photography'],Tropical,[],Kandy Railway Station
27,male,"['Beach', 'Adventure']",['Snorkeling'],Tropical,[],Jungle Beach
62,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Embekka Devalaya
19,female,"['Wildlife', 'Safari']",['Birdwatching'],Dry Zone,['Dust Allergies'],Bundala National Park
33,female,"['Beach', 'Surfing']",['Yoga'],Tropical,[],Hiriketiya Beach
9,male,"['Beach', 'Relaxation']",['Kayaking'],Tropical,[],Mawella Beach
50,female,"['Historical', 'Cultural']",['Photography'],Cool,[],Nuwara Eliya City Tour
64,female,"['Recreation', 'Water Activities']",['Relaxation'],Cool,[],Lake Gregory Boating
54,male,"['Beach', 'Photography']",['Instagram'],Tropical,[],Dalawella Beach
66,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Thuparamaya
61,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
26,male,"['Historical', 'Nature']",['Photography'],Tropical,[],Vessagiriya
9,male,['Scenic'],['Photography'],Tropical,[],Kandy View Point
52,female,"['Beach', 'Family']",['Snorkeling'],Tropical,[],Polhena Beach
56,male,"['Historical', 'Educational']",['Cultural Exploration'],Tropical,[],Lovamahapaya
55,female,"['Scenic', 'Viewpoint']",['Relaxation'],Cool,[],Nuwara Eliya Golf Course View Point
28,male,"['Scenic', 'Viewpoint']",['Hiking'],Cool,[],Single Tree Hill
77,male,"['Historic', 'Cultural']",['Photography'],Tropical,[],Galle Fort
13,male,"['Beach', 'Wildlife']",['Whale Watching'],Tropical,['Seasickness'],Mirissa Beach
22,female,['Natural Wonder'],['Photography'],Tropical,[],Hummanaya Blowhole
76,female,"['Historical', 'Cultural']",['Sightseeing'],Cool,[],Nuwara Eliya City Tour
9,male,"['Shopping', 'Entertainment']",['Shopping'],Tropical,[],Kandy City Center
17,male,"['Religious', 'Scenic']",['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
37,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Lovamahapaya
62,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Tissa Wewa
62,male,"['Sports', 'Historical']",['Horse Racing'],Cool,[],Nuwara Eliya Race Course
